id,eventId,minute,second,period,team,teamId,playerId,playerName,type,outcome,x,y,endX,endY,isTouch,Zone,PassEndX,PassEndY,Length,Angle,otherQualifiers
2647608907.0,552,45,10,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,57.9,54.0,46.8,54.3,True,Back,46.8,54.3,11.7,3.12,StandingSave
2647608953.0,553,45,15,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,47.6,54.0,45.5,72.4,True,Back,45.5,72.4,12.7,1.75,StandingSave
2647608993.0,554,45,18,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,43.5,67.5,30.9,33.0,True,Back,30.9,33.0,26.9,4.20,StandingSave
2647609019.0,555,45,21,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,30.9,33.0,34.0,15.2,True,Back,34.0,15.2,12.5,4.98,StandingSave
2647609071.0,556,45,22,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,34.0,15.2,28.1,31.5,True,Back,28.1,31.5,12.7,2.08,StandingSave
2647609155.0,557,45,28,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,32.2,32.2,32.2,68.7,True,Back,32.2,68.7,24.8,1.57,StandingSave
2647609231.0,558,45,31,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,41.5,72.6,52.9,91.2,True,Left,52.9,91.2,17.4,0.81,StandingSave
2647611271.0,570,45,34,SecondHalf,Man City,167,388098,Jérémy Doku,TakeOn,Unsuccessful,46.3,95.9,,,True,Back,,,,,OppositeRelatedEvent=368; StandingSave; Offensive
2647609259.0,368,45,37,SecondHalf,Chelsea,15,403850,Malo Gusto,Tackle,Successful,53.7,4.1,,,True,Right,,,,,OppositeRelatedEvent=570; Defensive; StandingSave
2647610999.0,374,45,38,SecondHalf,Chelsea,15,403850,Malo Gusto,Dispossessed,Successful,52.8,3.8,,,True,Right,,,,,OppositeRelatedEvent=559; Offensive
2647609241.0,559,45,39,SecondHalf,Man City,167,388098,Jérémy Doku,Tackle,Successful,47.2,96.2,,,True,Back,,,,,OppositeRelatedEvent=374; StandingSave; Defensive
2647613177.0,589,45,40,SecondHalf,Man City,167,365409,Julián Alvarez,Pass,Unsuccessful,48.1,96.3,49.4,92.4,True,Back,49.4,92.4,3.0,5.19,StandingSave
2647612923.0,388,45,40,SecondHalf,Chelsea,15,403850,Malo Gusto,Interception,Successful,49.1,6.8,,,True,Back,,,,,StandingSave
2647609447.0,560,45,40,SecondHalf,Man City,167,388098,Jérémy Doku,Dispossessed,Successful,46.6,91.8,,,True,Back,,,,,Offensive; OppositeRelatedEvent=389
2647613139.0,389,45,41,SecondHalf,Chelsea,15,403850,Malo Gusto,Tackle,Unsuccessful,53.4,8.2,,,True,Right,,,,,Defensive; StandingSave; OppositeRelatedEvent=560
2647609481.0,371,45,49,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Challenge,Unsuccessful,8.3,23.5,,,False,Back,,,,,OppositeRelatedEvent=561; Defensive
2647609475.0,561,45,49,SecondHalf,Man City,167,388098,Jérémy Doku,TakeOn,Successful,91.7,76.5,,,True,Center,,,,,Offensive; OppositeRelatedEvent=371; StandingSave
2647609487.0,562,45,51,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Unsuccessful,97.0,73.4,96.5,56.3,True,Center,96.5,56.3,11.6,4.67,Chipped; LeftFoot; Cross; StandingSave
2647609531.0,372,45,51,SecondHalf,Chelsea,15,300426,Axel Disasi,Clearance,Successful,3.7,43.4,25.4,54.5,True,Back,25.4,54.5,24.0,0.32,StandingSave; Head
2647609597.0,563,45,54,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,72.3,44.0,72.5,18.5,True,Right,72.5,18.5,17.3,4.72,StandingSave
2647609663.0,564,45,58,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,72.5,18.8,64.5,39.3,True,Center,64.5,39.3,16.3,2.11,StandingSave
2647609749.0,565,46,1,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,67.3,44.3,86.8,84.2,True,Left,86.8,84.2,34.0,0.92,Longball; Chipped; StandingSave
2647609827.0,566,46,6,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,87.0,83.6,80.0,67.3,True,Center,80.0,67.3,13.3,4.13,StandingSave
2647706621.0,1124,46,8,SecondHalf,Man City,167,303139,Rodri,TakeOn,Unsuccessful,79.7,69.2,,,True,Center,,,,,StandingSave; Offensive
2647609837.0,567,46,8,SecondHalf,Man City,167,303139,Rodri,Foul,Successful,80.4,70.4,,,True,Center,,,,,OppositeRelatedEvent=373; Foul; Offensive
2647609833.0,373,46,8,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Foul,Unsuccessful,19.6,29.6,,,False,Back,,,,,Foul; StandingSave; Defensive; OppositeRelatedEvent=567
2647611057.0,568,47,14,SecondHalf,Man City,167,73084,Kevin De Bruyne,MissedShots,Successful,80.7,69.2,,,True,Center,,,,,GoalMouthY=45.7; DirectFreekick; OutOfBoxCentre; StandingSave; RightFoot; GoalMouthZ=54.2
2647612091.0,382,47,35,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Pass,Successful,5.2,61.7,3.6,50.1,True,Back,3.6,50.1,8.1,4.50,GoalKick
2647611467.0,376,47,37,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,4.4,50.6,3.6,24.9,True,Back,3.6,24.9,17.5,4.66,StandingSave
2647611489.0,377,47,39,SecondHalf,Chelsea,15,300426,Axel Disasi,Pass,Successful,3.8,26.2,24.9,2.3,True,Back,24.9,2.3,27.5,5.65,StandingSave; Chipped
2647611521.0,378,47,41,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Unsuccessful,24.9,2.3,45.0,5.2,True,Back,45.0,5.2,21.2,0.09,HeadPass; StandingSave
2647611553.0,571,47,44,SecondHalf,Man City,167,122945,Nathan Aké,BallRecovery,Successful,54.1,92.2,,,False,,,,,,
2647611565.0,572,47,44,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Unsuccessful,54.1,92.2,71.1,85.6,True,Left,71.1,85.6,18.4,6.04,StandingSave
2647611573.0,379,47,46,SecondHalf,Chelsea,15,403850,Malo Gusto,BallTouch,Unsuccessful,29.4,11.0,,,True,Back,,,,,OtherBodyPart; StandingSave
2647611675.0,573,47,51,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,73.2,74.9,82.0,91.0,True,Left,82.0,91.0,14.3,0.87,StandingSave
2647611695.0,574,47,55,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,81.8,86.8,90.4,51.6,True,Center,90.4,51.6,25.6,5.07,Chipped; RightFoot; Cross; StandingSave
2647611745.0,380,47,56,SecondHalf,Chelsea,15,300426,Axel Disasi,Clearance,Successful,8.2,46.4,30.3,24.6,True,Back,30.3,24.6,27.5,5.71,Head
2647611839.0,575,47,59,SecondHalf,Man City,167,365409,Julián Alvarez,Pass,Successful,69.2,73.1,56.2,50.6,True,Center,56.2,50.6,20.5,3.98,StandingSave
2647611895.0,576,48,5,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,64.7,47.7,65.7,75.5,True,Center,65.7,75.5,18.9,1.52,StandingSave
2647612005.0,577,48,8,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,65.7,76.1,80.4,95.4,True,Left,80.4,95.4,20.3,0.70,StandingSave
2647612035.0,578,48,14,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Unsuccessful,81.4,83.4,100.0,38.8,True,Center,100.0,38.8,36.6,5.31,Chipped; RightFoot; StandingSave; Cross; Longball
2647612391.0,383,48,36,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,5.4,61.5,3.9,47.3,True,Back,3.9,47.3,9.8,4.55,GoalKick
2647612423.0,384,48,40,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Unsuccessful,5.0,40.1,26.3,0.0,True,Back,26.3,0.0,35.8,5.39,StandingSave; Longball; Chipped
2647612637.0,581,48,49,SecondHalf,Man City,167,365409,Julián Alvarez,Pass,Successful,65.4,100.0,61.4,93.2,True,Left,61.4,93.2,7.3,4.10,ThrowIn
2647612647.0,582,48,55,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,61.4,92.7,69.6,83.9,True,Left,69.6,83.9,10.5,5.68,StandingSave
2647612663.0,583,48,56,SecondHalf,Man City,167,365409,Julián Alvarez,Pass,Successful,69.6,83.9,65.2,67.8,True,Center,65.2,67.8,11.9,4.31,StandingSave
2647612689.0,584,48,58,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,67.7,66.1,67.0,39.9,True,Center,67.0,39.9,17.8,4.67,StandingSave
2647612697.0,585,48,59,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,67.0,39.9,70.0,37.7,True,Center,70.0,37.7,3.5,5.84,StandingSave
2647612695.0,386,49,0,SecondHalf,Chelsea,15,421351,Levi Colwill,BallTouch,Successful,26.4,69.7,,,True,Back,,,,,StandingSave
2647612747.0,586,49,4,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,75.0,16.1,75.0,24.2,True,Center,75.0,24.2,5.5,1.57,StandingSave
2647612775.0,587,49,5,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,75.0,24.0,89.9,24.5,True,Center,89.9,24.5,15.6,0.02,StandingSave
2647612815.0,387,49,7,SecondHalf,Chelsea,15,97692,Raheem Sterling,Foul,Successful,9.6,75.1,,,True,Back,,,,,Defensive; Foul; OppositeRelatedEvent=588
2647612811.0,588,49,7,SecondHalf,Man City,167,69778,Kyle Walker,Foul,Unsuccessful,90.4,24.9,,,False,Center,,,,,OppositeRelatedEvent=387; Foul; Offensive; StandingSave
2647613839.0,390,50,10,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,8.8,71.8,75.1,74.4,True,Center,75.1,74.4,69.6,0.03,Longball; FreekickTaken; StandingSave
2647613889.0,391,50,19,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Successful,83.7,81.5,75.0,66.6,True,Center,75.0,66.6,13.6,3.98,StandingSave
2647613917.0,392,50,21,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,73.8,64.3,77.8,39.1,True,Center,77.8,39.1,17.6,4.95,StandingSave
2647613965.0,393,50,23,SecondHalf,Chelsea,15,395692,Cole Palmer,Pass,Successful,78.0,34.8,85.5,20.1,True,Right,85.5,20.1,12.7,5.38,StandingSave
2647614029.0,394,50,26,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,86.6,20.3,96.6,26.1,True,Center,96.6,26.1,11.2,0.36,StandingSave
2647614059.0,395,50,30,SecondHalf,Chelsea,15,395692,Cole Palmer,Pass,Unsuccessful,94.0,19.8,92.6,47.2,True,Center,92.6,47.2,18.7,1.65,LeftFoot; Cross; StandingSave; Chipped
2647614079.0,591,50,31,SecondHalf,Man City,167,69778,Kyle Walker,Aerial,Successful,8.1,52.7,,,False,Back,,,,,Defensive; OppositeRelatedEvent=396
2647614091.0,396,50,31,SecondHalf,Chelsea,15,375621,Conor Gallagher,Aerial,Unsuccessful,91.9,47.3,,,False,Center,,,,,OppositeRelatedEvent=591; Offensive
2647614095.0,592,50,31,SecondHalf,Man City,167,69778,Kyle Walker,Clearance,Successful,8.7,53.1,18.8,53.3,True,Back,18.8,53.3,10.6,0.01,Head
2647614121.0,593,50,33,SecondHalf,Man City,167,73084,Kevin De Bruyne,Clearance,Successful,18.8,53.3,28.2,55.0,True,Back,28.2,55.0,9.9,0.12,StandingSave
2647614127.0,594,50,34,SecondHalf,Man City,167,315227,Erling Haaland,BallRecovery,Successful,28.2,55.0,,,False,,,,,,
2647614145.0,595,50,35,SecondHalf,Man City,167,315227,Erling Haaland,Pass,Successful,28.2,55.0,25.6,62.4,True,Back,25.6,62.4,5.7,2.07,StandingSave
2647614153.0,596,50,35,SecondHalf,Man City,167,365409,Julián Alvarez,Dispossessed,Successful,31.4,60.1,,,True,Back,,,,,Defensive; OppositeRelatedEvent=397
2647614219.0,397,50,37,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Tackle,Unsuccessful,68.6,39.9,,,True,Center,,,,,OppositeRelatedEvent=596; Offensive; StandingSave
2647614223.0,598,50,37,SecondHalf,Man City,167,365409,Julián Alvarez,BallTouch,Successful,35.4,55.5,,,True,Back,,,,,OtherBodyPart
2647614265.0,599,50,40,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,54.7,46.9,81.2,25.4,True,Center,81.2,25.4,31.4,5.80,StandingSave
2647614309.0,600,50,43,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,86.8,27.1,92.8,57.4,True,Center,92.8,57.4,21.5,1.27,Cross; RightFoot; IntentionalAssist; Chipped; StandingSave; ShotAssist=13; BigChanceCreated; KeyPass
2647614319.0,601,50,45,SecondHalf,Man City,167,315227,Erling Haaland,MissedShots,Successful,91.6,56.7,,,True,Center,,,,,GoalMouthZ=22.2; GoalMouthY=60; Volley; IntentionalAssist; BoxCentre; FastBreak; FirstTouch; MissLeft; LeftFoot; Assisted; BigChance; RelatedEventId=600
2647614749.0,399,50,51,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,3.8,40.1,13.1,17.0,True,Back,13.1,17.0,18.5,5.27,GoalKick
2647746611.0,729,50,59,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,25.9,13.3,11.1,23.9,True,Back,11.1,23.9,17.1,2.71,StandingSave
2647746629.0,730,51,2,SecondHalf,Chelsea,15,300426,Axel Disasi,Pass,Unsuccessful,15.9,14.1,48.0,22.8,True,Back,48.0,22.8,34.2,0.17,Chipped; Longball; StandingSave
2647746703.0,1135,51,4,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,52.0,77.2,64.7,81.3,True,Left,64.7,81.3,13.6,0.21,HeadPass; StandingSave
2647746729.0,1136,51,5,SecondHalf,Man City,167,365409,Julián Alvarez,BallRecovery,Successful,64.7,81.3,,,False,,,,,,
2647616955.0,624,51,7,SecondHalf,Man City,167,365409,Julián Alvarez,Dispossessed,Successful,67.4,79.0,,,True,Left,,,,,OppositeRelatedEvent=731; Offensive
2647746811.0,731,51,8,SecondHalf,Chelsea,15,395692,Cole Palmer,Tackle,Successful,32.6,21.0,,,True,Back,,,,,OppositeRelatedEvent=624; StandingSave; Defensive
2647746837.0,732,51,9,SecondHalf,Chelsea,15,403850,Malo Gusto,BallRecovery,Successful,35.3,18.7,,,False,,,,,,
2647614793.0,400,51,10,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,34.9,15.8,35.4,32.5,True,Back,35.4,32.5,11.4,1.52,StandingSave
2647614817.0,401,51,11,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,35.8,32.8,42.3,25.3,True,Back,42.3,25.3,8.5,5.64,StandingSave
2647614831.0,402,51,13,SecondHalf,Chelsea,15,375621,Conor Gallagher,Pass,Successful,42.2,25.5,55.4,8.5,True,Right,55.4,8.5,18.0,5.59,StandingSave
2647614935.0,403,51,19,SecondHalf,Chelsea,15,395692,Cole Palmer,Pass,Successful,53.7,12.2,62.3,2.3,True,Right,62.3,2.3,11.3,5.64,StandingSave
2647614989.0,404,51,22,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,60.0,2.3,48.6,3.8,True,Back,48.6,3.8,12.0,3.06,StandingSave
2647615021.0,405,51,24,SecondHalf,Chelsea,15,375621,Conor Gallagher,Pass,Successful,48.5,4.3,34.4,25.0,True,Back,34.4,25.0,20.4,2.38,StandingSave
2647615079.0,406,51,27,SecondHalf,Chelsea,15,300426,Axel Disasi,Pass,Successful,34.4,27.6,35.3,66.1,True,Back,35.3,66.1,26.2,1.53,StandingSave
2647615111.0,407,51,30,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,35.0,68.2,43.3,95.4,True,Back,43.3,95.4,20.4,1.13,StandingSave
2647615179.0,408,51,32,SecondHalf,Chelsea,15,299272,Ben Chilwell,Pass,Successful,36.1,89.0,23.7,84.5,True,Back,23.7,84.5,13.4,3.37,StandingSave
2647615265.0,409,51,35,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,23.3,82.3,9.4,57.0,True,Back,9.4,57.0,22.6,4.01,StandingSave
2647615297.0,410,51,38,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,9.3,55.4,19.6,78.7,True,Back,19.6,78.7,19.2,0.97,StandingSave
2647615331.0,411,51,41,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,19.6,78.7,39.5,72.4,True,Back,39.5,72.4,21.3,6.08,StandingSave
2647615339.0,412,51,42,SecondHalf,Chelsea,15,97692,Raheem Sterling,BallTouch,Successful,39.8,71.7,,,True,Back,,,,,StandingSave
2647615393.0,413,51,47,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Successful,45.1,57.8,36.2,68.5,True,Back,36.2,68.5,11.8,2.48,StandingSave
2647615457.0,414,51,48,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,36.2,68.5,51.9,77.5,True,Center,51.9,77.5,17.6,0.36,StandingSave
2647615491.0,415,51,50,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,52.2,77.5,58.6,93.0,True,Left,58.6,93.0,12.5,1.00,StandingSave
2647615575.0,416,51,53,SecondHalf,Chelsea,15,299272,Ben Chilwell,Pass,Successful,60.9,92.1,88.8,82.9,True,Left,88.8,82.9,30.0,6.07,StandingSave
2647615627.0,417,51,59,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Successful,95.9,71.1,92.7,57.0,True,Center,92.7,57.0,10.2,4.38,IntentionalAssist; ShotAssist=13; StandingSave; KeyPass
2647615637.0,418,51,59,SecondHalf,Chelsea,15,375621,Conor Gallagher,MissedShots,Successful,92.4,57.4,,,True,Center,,,,,RegularPlay; LeftFoot; GoalMouthZ=12.5; MissLeft; RelatedEventId=417; BoxCentre; FirstTouch; GoalMouthY=62.7; Assisted; StandingSave; IntentionalAssist
2647615951.0,604,52,12,SecondHalf,Man City,167,121774,Ederson,Pass,Successful,3.7,59.9,19.5,57.4,True,Back,19.5,57.4,16.7,6.18,GoalKick
2647615965.0,605,52,17,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,19.5,57.4,13.4,43.8,True,Back,13.4,43.8,11.2,4.11,StandingSave
2647616019.0,606,52,22,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,13.4,43.8,21.8,80.7,True,Back,21.8,80.7,26.6,1.23,StandingSave
2647616083.0,607,52,28,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,34.1,80.2,43.5,94.2,True,Back,43.5,94.2,13.7,0.77,StandingSave
2647616119.0,608,52,34,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,43.8,79.0,34.4,64.1,True,Back,34.4,64.1,14.1,3.94,StandingSave
2647616129.0,609,52,36,SecondHalf,Man City,167,303139,Rodri,Pass,Unsuccessful,34.4,64.1,36.8,62.9,True,Back,36.8,62.9,2.6,5.97,StandingSave
2647616159.0,420,52,36,SecondHalf,Chelsea,15,375621,Conor Gallagher,BallTouch,Successful,64.3,34.3,,,True,Center,,,,,StandingSave
2647616183.0,610,52,38,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,33.3,44.7,38.2,28.3,True,Back,38.2,28.3,12.3,5.14,StandingSave
2647616271.0,611,52,41,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,38.2,28.3,35.9,52.1,True,Back,35.9,52.1,16.4,1.72,StandingSave
2647616343.0,612,52,47,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,43.4,54.0,44.3,28.3,True,Back,44.3,28.3,17.5,4.77,StandingSave
2647616415.0,614,52,53,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,67.2,9.2,88.2,13.7,True,Right,88.2,13.7,22.3,0.14,StandingSave
2647616383.0,613,52,53,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,44.9,18.0,61.8,4.4,True,Right,61.8,4.4,20.0,5.80,StandingSave
2647616445.0,615,52,56,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,90.1,13.7,89.9,63.4,True,Center,89.9,63.4,33.8,1.58,Chipped; RightFoot; StandingSave; Cross; Longball
2647616503.0,421,52,58,SecondHalf,Chelsea,15,403850,Malo Gusto,Clearance,Successful,10.7,34.5,25.5,7.0,True,Back,25.5,7.0,24.3,5.41,Head
2647616555.0,616,53,3,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,74.5,85.6,67.7,78.8,True,Center,67.7,78.8,8.5,3.72,StandingSave
2647616575.0,617,53,4,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,67.8,76.6,67.7,65.3,True,Center,67.7,65.3,7.7,4.70,StandingSave
2647616633.0,618,53,6,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,67.7,65.3,65.3,49.7,True,Center,65.3,49.7,10.9,4.48,StandingSave
2647616673.0,619,53,8,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,65.3,49.7,73.6,19.5,True,Right,73.6,19.5,22.3,5.11,StandingSave
2647616817.0,620,53,11,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,74.9,20.3,94.5,88.0,True,Left,94.5,88.0,50.4,1.15,Chipped; Cross; RightFoot; Longball; StandingSave
2647616831.0,621,53,21,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,86.9,82.2,95.0,83.2,True,Left,95.0,83.2,8.5,0.08,StandingSave
2647616833.0,622,53,22,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Unsuccessful,95.0,83.2,94.2,82.2,True,Left,94.2,82.2,1.1,3.82,OppositeRelatedEvent=422; LeftFoot; Offensive; Cross; StandingSave
2647616847.0,422,53,22,SecondHalf,Chelsea,15,395692,Cole Palmer,Clearance,Successful,8.4,15.8,,,True,Back,,,,,BlockedCross; StandingSave; OppositeRelatedEvent=622
2647616851.0,423,53,23,SecondHalf,Chelsea,15,395692,Cole Palmer,CornerAwarded,Unsuccessful,7.1,16.8,,,False,Back,,,,,MissLeft; OppositeRelatedEvent=623
2647616843.0,623,53,23,SecondHalf,Man City,167,122945,Nathan Aké,CornerAwarded,Successful,92.9,83.2,,,False,Left,,,,,OppositeRelatedEvent=423; MissLeft
2647617203.0,625,53,46,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,99.6,99.1,97.6,64.0,True,Center,97.6,64.0,24.0,4.62,RightFoot; Chipped; StandingSave; Cross; CornerTaken
2647624259.0,733,53,47,SecondHalf,Man City,167,303139,Rodri,Pass,Unsuccessful,96.5,65.8,92.2,52.8,True,Center,92.2,52.8,9.9,4.24,HeadPass
2647617229.0,424,53,49,SecondHalf,Chelsea,15,300426,Axel Disasi,Clearance,Successful,9.9,52.7,13.1,45.4,True,Back,13.1,45.4,6.0,5.31,StandingSave
2647617235.0,425,53,49,SecondHalf,Chelsea,15,426050,Nicolas Jackson,BallRecovery,Successful,13.1,45.8,,,False,,,,,,
2647617337.0,426,53,54,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Unsuccessful,45.1,56.3,78.4,39.5,True,Center,78.4,39.5,36.8,5.97,StandingSave; Throughball; Longball
2647617341.0,626,53,58,SecondHalf,Man City,167,121774,Ederson,BallRecovery,Successful,21.2,61.2,,,False,,,,,,
2647617397.0,627,53,59,SecondHalf,Man City,167,121774,Ederson,Pass,Successful,21.2,61.2,26.7,66.3,True,Back,26.7,66.3,6.7,0.54,StandingSave
2647617459.0,628,54,1,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,26.7,66.3,29.5,51.9,True,Back,29.5,51.9,10.2,5.00,StandingSave
2647617509.0,629,54,5,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,32.2,59.4,58.7,89.8,True,Left,58.7,89.8,34.7,0.64,StandingSave; Longball; Chipped
2647617523.0,630,54,7,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,58.7,89.8,72.9,84.4,True,Left,72.9,84.4,15.4,6.04,Chipped; StandingSave
2647617513.0,427,54,9,SecondHalf,Chelsea,15,403850,Malo Gusto,BallRecovery,Successful,28.9,18.3,,,False,,,,,,
2647617555.0,428,54,11,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,28.6,15.8,31.8,24.4,True,Back,31.8,24.4,6.7,1.05,StandingSave
2647617577.0,429,54,12,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Pass,Successful,30.5,23.4,38.6,5.8,True,Back,38.6,5.8,14.7,5.33,StandingSave
2647617631.0,430,54,16,SecondHalf,Chelsea,15,395692,Cole Palmer,Pass,Successful,38.0,5.2,36.8,16.2,True,Back,36.8,16.2,7.6,1.74,StandingSave
2647617659.0,431,54,17,SecondHalf,Chelsea,15,375621,Conor Gallagher,Pass,Successful,34.5,13.2,33.9,4.6,True,Back,33.9,4.6,5.9,4.61,StandingSave
2647617697.0,432,54,20,SecondHalf,Chelsea,15,395692,Cole Palmer,Pass,Successful,31.3,5.5,34.2,32.5,True,Back,34.2,32.5,18.6,1.41,StandingSave
2647617717.0,433,54,21,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,34.2,32.5,39.8,27.4,True,Back,39.8,27.4,6.8,5.75,StandingSave
2647617733.0,434,54,22,SecondHalf,Chelsea,15,375621,Conor Gallagher,Foul,Successful,39.6,32.6,,,True,Back,,,,,OppositeRelatedEvent=631; Offensive; Foul
2647617757.0,631,54,22,SecondHalf,Man City,167,313171,Rúben Dias,Foul,Unsuccessful,60.4,67.4,,,False,Center,,,,,StandingSave; OppositeRelatedEvent=434; Foul; Defensive
2647617929.0,435,54,36,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Pass,Successful,34.8,33.1,41.9,36.7,True,Back,41.9,36.7,7.8,0.32,FreekickTaken; StandingSave
2647617965.0,436,54,38,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,41.9,36.7,54.6,39.8,True,Center,54.6,39.8,13.5,0.16,StandingSave
2647618025.0,437,54,40,SecondHalf,Chelsea,15,375621,Conor Gallagher,Pass,Successful,54.5,41.9,58.2,94.4,True,Left,58.2,94.4,35.9,1.46,StandingSave; Longball
2647618055.0,438,54,45,SecondHalf,Chelsea,15,299272,Ben Chilwell,Pass,Successful,60.6,93.0,57.6,87.4,True,Left,57.6,87.4,4.9,4.02,StandingSave
2647618095.0,439,54,47,SecondHalf,Chelsea,15,97692,Raheem Sterling,Pass,Successful,57.6,87.4,48.8,82.7,True,Back,48.8,82.7,9.8,3.47,StandingSave
2647618117.0,440,54,48,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,48.8,81.7,42.1,64.2,True,Back,42.1,64.2,13.8,4.18,StandingSave
2647618163.0,441,54,50,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,42.1,64.2,36.8,36.6,True,Back,36.8,36.6,19.6,4.42,StandingSave
2647618199.0,442,54,52,SecondHalf,Chelsea,15,300426,Axel Disasi,Pass,Successful,38.2,34.3,53.9,27.6,True,Center,53.9,27.6,17.1,6.01,StandingSave
2647618255.0,443,54,54,SecondHalf,Chelsea,15,395692,Cole Palmer,TakeOn,Successful,55.0,23.4,,,True,Center,,,,,OppositeRelatedEvent=632; Offensive; StandingSave
2647618203.0,632,54,54,SecondHalf,Man City,167,365409,Julián Alvarez,Challenge,Unsuccessful,45.0,76.6,,,False,Back,,,,,OppositeRelatedEvent=443; Defensive
